unitid,institution,year,state,county,fips,n_pell,per_pell,undergrad_headcount
475273,"Springfield College-Regional, Online, and Continuing Education",2021,Massachusetts,Hampden County,"Hampden County, MA",253,57,942
475282,Marian Health Careers Center-Van Nuys Campus,2021,California,Los Angeles County,"Los Angeles County, CA",50,35,329
475325,Milan Institute-Las Vegas,2021,Nevada,Clark County,"Clark County, NV",196,65,1062
475398,Catholic Distance University,2021,West Virginia,Jefferson County,"Jefferson County, WV",12,16,3470
475404,New York School of Esthetics & Day Spa,2021,New York,Westchester County,"Westchester County, NY",65,30,12294
475413,Panache Academy of Beauty,2021,Wisconsin,Sauk County,"Sauk County, WI",24,43,1418
475422,Finger Lakes Health College of Nursing & Health Sciences,2021,New York,Ontario County,"Ontario County, NY",46,39,207
475431,ASI Career Institute,2021,New Jersey,Gloucester County,"Gloucester County, NJ",58,34,1611
475459,Midwest Technical Institute-Ridgeland,2021,Mississippi,Madison County,"Madison County, MS",,,1362
475468,Christine Valmy International School of Esthetics & Cosmetology,2021,New Jersey,Morris County,"Morris County, NJ",137,33,36
475477,City College-Hollywood,2021,Florida,Broward County,"Broward County, FL",116,60,956
475486,Paul Mitchell the School-Arlington,2021,Texas,Tarrant County,"Tarrant County, TX",237,47,47
475495,Rocky Mountain University of Health Professions,2021,Utah,Utah County,"Utah County, UT",,,148
475547,Paul Mitchell the School-Fort Myers,2021,Florida,Lee County,"Lee County, FL",69,37,484
475556,Paul Mitchell the School-Raleigh,2021,North Carolina,Wake County,"Wake County, NC",99,39,1105
475565,CUNY Stella and Charles Guttman Community College,2021,New York,New York County,"New York County, NY",669,66,1077
475574,Lil Lou's Beauty and Barber College,2021,Indiana,Lake County,"Lake County, IN",51,73,2200
475608,Criswell College,2021,Texas,Dallas County,"Dallas County, TX",61,39,683
475635,Beverly Hills Design Institute,2021,California,Los Angeles County,"Los Angeles County, CA",12,63,247
475653,Reflections Academy of Beauty,2021,Illinois,Macon County,"Macon County, IL",24,52,1649
475662,UCAS University of Cosmetology Arts & Sciences-La Joya,2021,Texas,Hidalgo County,"Hidalgo County, TX",9,10,153
475705,Annenberg School of Nursing,2021,California,Los Angeles County,"Los Angeles County, CA",11,23,63
475714,American Medical Academy,2021,Florida,Miami-Dade County,"Miami-Dade County, FL",96,12,99
475723,Tooele Technical College,2021,Utah,Tooele County,"Tooele County, UT",98,12,857
475732,Chamberlain University-Georgia,2021,Georgia,Fulton County,"Fulton County, GA",692,52,789
475741,Chamberlain University-Indiana,2021,Indiana,Marion County,"Marion County, IN",161,59,487
475750,Carrington College-Mesquite,2021,Texas,Dallas County,"Dallas County, TX",11,31,293
475839,Sessions College for Professional Design,2021,Arizona,Maricopa County,"Maricopa County, AZ",80,41,1103
476063,Tulsa Welding School-Jacksonville,2021,Florida,Duval County,"Duval County, FL",267,58,3235
476179,Empire Beauty School-Virginia Beach,2021,Virginia,Virginia Beach City,"Virginia Beach City, VA",145,61,655
476230,Ross Medical Education Center-Morgantown,2021,West Virginia,Monongalia County,"Monongalia County, WV",54,55,109
476294,Paul Mitchell the School-Ogden,2021,Utah,Weber County,"Weber County, UT",117,56,687
476355,Miami Ad School-New York,2021,New York,Queens County,"Queens County, NY",2,5,444
476489,Larry's Barber College,2021,Illinois,Cook County,"Cook County, IL",121,91,79
476498,Futura Career Institute,2021,Florida,Miami-Dade County,"Miami-Dade County, FL",241,95,2876
476513,Flair Beauty College,2021,California,Los Angeles County,"Los Angeles County, CA",48,56,671
476540,Vogue College of Cosmetology-San Antonio Fredericksburg,2021,Texas,Bexar County,"Bexar County, TX",93,58,55
476559,Vogue College of Cosmetology,2021,Texas,Bexar County,"Bexar County, TX",166,100,28016
476568,Tomorrow's Image Barber And Beauty Academy of Virginia,2021,Virginia,Newport News City,"Newport News City, VA",24,75,532
476595,Medical Allied Career Center,2021,California,Los Angeles County,"Los Angeles County, CA",88,71,572
476601,Bais HaMedrash and Mesivta of Baltimore,2021,Maryland,Baltimore County,"Baltimore County, MD",32,53,2216
476610,Barber & Beauty Institute of New York,2021,New York,Nassau County,"Nassau County, NY",33,48,50
476629,Salon Institute-Toledo Campus,2021,Ohio,Lucas County,"Lucas County, OH",36,18,158
476683,Athena Career Academy,2021,Ohio,Lucas County,"Lucas County, OH",432,75,9247
476692,Yeshiva Gedolah Zichron Leyma,2021,New Jersey,Union County,"Union County, NJ",16,47,134
476708,The Barber School,2021,Utah,Salt Lake County,"Salt Lake County, UT",92,42,781
476717,Be'er Yaakov Talmudic Seminary,2021,New York,Rockland County,"Rockland County, NY",547,97,307
476726,Rio Grande Valley College,2021,Texas,Hidalgo County,"Hidalgo County, TX",474,54,389
476735,Alexander Academy,2021,Massachusetts,Worcester County,"Worcester County, MA",25,49,46
476753,Aveda Institute-Tucson,2021,Arizona,Pima County,"Pima County, AZ",44,14,400
476780,Diamond Beauty College,2021,California,Los Angeles County,"Los Angeles County, CA",60,48,373
476799,Unitek College,2021,California,San Mateo County,"San Mateo County, CA",151,34,233
476805,University Academy of Hair Design,2021,Alabama,Tuscaloosa County,"Tuscaloosa County, AL",31,50,847
476814,Florida Institute of Recording Sound and Technology,2021,Florida,Orange County,"Orange County, FL",305,62,905
476841,Paul Mitchell the School-Reno,2021,Nevada,Washoe County,"Washoe County, NV",164,46,62
476850,Boise Barber College,2021,Idaho,Ada County,"Ada County, ID",50,48,146
476869,Austin Kade Academy,2021,Idaho,Bonneville County,"Bonneville County, ID",143,71,152
476878,Aesthetic Science Institute,2021,New York,Albany County,"Albany County, NY",85,38,28
476887,Elaine Sterling Institute,2021,Georgia,Fulton County,"Fulton County, GA",450,59,5295
476896,Wade Gordon Hairdressing Academy,2021,Texas,Potter County,"Potter County, TX",82,67,2953
476902,Mitsu Sato Hair Academy,2021,Kansas,Johnson County,"Johnson County, KS",74,53,7375
476939,FVI School of Nursing and Technology,2021,Florida,Miami-Dade County,"Miami-Dade County, FL",482,43,43
476948,SAE Institute of Technology-Atlanta,2021,Georgia,Fulton County,"Fulton County, GA",409,65,526
476957,Academy di Firenze,2021,Idaho,Jerome County,"Jerome County, ID",11,48,376
476966,SAE Institute of Technology-Miami,2021,Florida,Miami-Dade County,"Miami-Dade County, FL",122,50,479
476975,Colorado State University-Global Campus,2021,Colorado,Arapahoe County,"Arapahoe County, CO",2190,27,35
476984,Paul Mitchell the School-Overland Park,2021,Kansas,Johnson County,"Johnson County, KS",139,45,180
476993,Medspa Academies,2021,Utah,Salt Lake County,"Salt Lake County, UT",102,30,766
477002,Brighton Institute of Cosmetology,2021,Michigan,Livingston County,"Livingston County, MI",12,14,939
477039,West Coast University-Dallas,2021,Texas,Dallas County,"Dallas County, TX",720,61,6381
478582,Empire Beauty School-Savannah,2021,Georgia,Chatham County,"Chatham County, GA",144,61,206
478591,Ogle School Hair Skin Nails-Denton,2021,Texas,Denton County,"Denton County, TX",145,57,282
478616,Empire Beauty School-West Greensboro,2021,North Carolina,Guilford County,"Guilford County, NC",117,60,1111
478634,California College San Diego,2021,California,San Diego County,"San Diego County, CA",,,426
478661,Jolie Hair and Beauty Academy-Northfield,2021,New Jersey,Atlantic County,"Atlantic County, NJ",,,14173
478917,Hays Academy of Hair Design,2021,Kansas,Saline County,"Saline County, KS",51,72,1059
478953,Bellus Academy,2021,Kansas,Riley County,"Riley County, KS",123,47,276
479062,MotoRing Technical Training Institute,2021,Rhode Island,Providence County,"Providence County, RI",60,43,228
479248,Columbia College,2021,Virginia,Fairfax County,"Fairfax County, VA",,,165
479424,Unitek College,2021,California,Alameda County,"Alameda County, CA",223,58,365
479965,Medical Career Institute,2021,New Jersey,Monmouth County,"Monmouth County, NJ",123,53,125
479974,Advance Beauty Techs Academy,2021,California,Riverside County,"Riverside County, CA",129,64,240
479983,Elevate Salon Institute-Westminster,2021,Colorado,Jefferson County,"Jefferson County, CO",65,51,198
479992,Brand College,2021,California,Los Angeles County,"Los Angeles County, CA",0,0,34
480000,Hinton Barber and Beauty College,2021,California,Solano County,"Solano County, CA",40,59,307
480019,Advanced Career Institute,2021,California,Tulare County,"Tulare County, CA",408,25,127
480028,Digital Film Academy,2021,New York,New York County,"New York County, NY",38,16,25
480037,MyComputerCareer.edu-Raleigh,2021,North Carolina,Wake County,"Wake County, NC",2339,66,593
480073,South University-Austin,2021,Texas,Williamson County,"Williamson County, TX",192,48,381
480091,Bryant & Stratton College-Online,2021,New York,Erie County,"Erie County, NY",4431,79,141
480125,Ogle School Hair Skin Nails-San Antonio,2021,Texas,Bexar County,"Bexar County, TX",471,68,593
480161,Ideal Beauty Academy,2021,Kentucky,Jefferson County,"Jefferson County, KY",8,42,812
480189,Mercyhurst University-North East Campus,2021,Pennsylvania,Erie County,"Erie County, PA",,,409
480198,Warner Pacific University Professional and Graduate Studies,2021,Oregon,Multnomah County,"Multnomah County, OR",129,46,840
480204,Platt College-Riverside,2021,California,Riverside County,"Riverside County, CA",373,73,407
480310,Empire Beauty School-Glen Burnie,2021,Maryland,Anne Arundel County,"Anne Arundel County, MD",98,62,8463
480347,International School of Cosmetology,2021,Arizona,Maricopa County,"Maricopa County, AZ",28,47,492
480471,United Education Institute-UEI College Stockton,2021,California,San Joaquin County,"San Joaquin County, CA",812,68,3378
480499,Shiloh University,2021,California,Washington County,"Washington County, CA",,,985
480523,Ross Medical Education Center-Dayton,2021,Ohio,Montgomery County,"Montgomery County, OH",147,70,401
480532,Ross Medical Education Center-Ontario,2021,Ohio,Richland County,"Richland County, OH",65,58,512
480550,Ross Medical Education Center-Bowling Green,2021,Kentucky,Warren County,"Warren County, KY",80,59,232
480569,Florida Institute of Technology-Online,2021,Florida,Brevard County,"Brevard County, FL",512,47,427
480657,Rasmussen University-Kansas,2021,Kansas,Shawnee County,"Shawnee County, KS",436,63,744
480693,Columbia Institute,2021,Maryland,Montgomery County,"Montgomery County, MD",98,100,106
480727,School of Missionary Aviation Technology,2021,Michigan,Ionia County,"Ionia County, MI",10,19,696
480736,Ace Cosmetology and Barber Training Center,2021,Connecticut,New Haven County,"New Haven County, CT",,,103
480781,California Miramar University,2021,California,San Diego County,"San Diego County, CA",10,11,275
480790,Rocky Vista University,2021,Colorado,Douglas County,"Douglas County, CO",,,170
480824,The College of Health Care Professions-Dallas,2021,Texas,Dallas County,"Dallas County, TX",529,72,458
480833,The College of Health Care Professions-Fort Worth,2021,Texas,Tarrant County,"Tarrant County, TX",726,62,593
480842,Shear Finesse Beauty Academy,2021,Florida,Duval County,"Duval County, FL",24,65,325
480851,Miami Media School,2021,Florida,Miami-Dade County,"Miami-Dade County, FL",124,73,163
480879,Academy of Salon Professionals,2021,Missouri,Pettis County,"Pettis County, MO",47,66,858
480888,CyberTex Institute of Technology,2021,Texas,Travis County,"Travis County, TX",700,95,1635
480903,New England Tractor Trailer Training School of CT-Bridgeport,2021,Connecticut,Fairfield County,"Fairfield County, CT",869,73,49
480912,Gemini School of Visual Arts & Communication,2021,Texas,Williamson County,"Williamson County, TX",2,25,247
480921,Designer Barber & Stylist School,2021,Arkansas,Sebastian County,"Sebastian County, AR",71,68,26
480930,Paul Mitchell the School-Woodbridge,2021,Virginia,Prince William County,"Prince William County, VA",78,40,178
480967,College of the Muscogee Nation,2021,Oklahoma,Okmulgee County,"Okmulgee County, OK",101,40,67
480976,The Salon Professional Academy-Huntsville,2021,Alabama,Madison County,"Madison County, AL",29,48,106
480985,Midwives College of Utah,2021,Utah,Salt Lake County,"Salt Lake County, UT",93,40,47
480994,Aspen Beauty Academy of Laurel,2021,Maryland,Anne Arundel County,"Anne Arundel County, MD",71,55,74
481003,M T Training Center,2021,Texas,Tarrant County,"Tarrant County, TX",213,64,1728
481021,Berks Career & Technology Center,2021,Pennsylvania,Berks County,"Berks County, PA",19,28,1857
481030,Future Generations University,2021,West Virginia,Pendleton County,"Pendleton County, WV",,,4435
481049,Carthage R9 School District-Carthage Technical Center,2021,Missouri,Jasper County,"Jasper County, MO",42,84,904
481058,Grace Mission University,2021,California,Orange County,"Orange County, CA",50,52,1412
481085,Verve College,2021,Illinois,DuPage County,"DuPage County, IL",199,93,341
481094,Sotheby's Institute of Art-NY,2021,New York,New York County,"New York County, NY",,,763
481100,Top Nails & Hair Beauty School,2021,Utah,Salt Lake County,"Salt Lake County, UT",19,8,2545
481128,Santa Ana Beauty College,2021,California,Orange County,"Orange County, CA",137,86,389
481137,Shepherds College,2021,Wisconsin,Racine County,"Racine County, WI",36,41,898
481146,Woodruff Medical and Wellness Training,2021,Georgia,DeKalb County,"DeKalb County, GA",258,76,955
481155,Helms College,2021,Georgia,Bibb County,"Bibb County, GA",207,74,895
481182,Ukiah Adult School,2021,California,Mendocino County,"Mendocino County, CA",22,69,47
481191,Riverside County Office of Education-School of Career Education,2021,California,Riverside County,"Riverside County, CA",121,33,80
481207,Institute of Health Sciences,2021,Maryland,Baltimore County,"Baltimore County, MD",49,49,694
481225,Mid-South Christian College,2021,Tennessee,Shelby County,"Shelby County, TN",4,18,560
481243,New York Institute of Beauty,2021,New York,Suffolk County,"Suffolk County, NY",137,33,570
481252,Ultrasound Medical Institute,2021,Florida,Palm Beach County,"Palm Beach County, FL",77,61,28
481289,Xavier College School of Nursing,2021,California,San Joaquin County,"San Joaquin County, CA",83,57,278
481298,Lawrence & Company College of Cosmetology,2021,California,Kings County,"Kings County, CA",26,58,1162
481313,Kaizen Beauty Academy,2021,Florida,Broward County,"Broward County, FL",49,34,507
481322,Southern Texas Careers Academy,2021,Texas,Hidalgo County,"Hidalgo County, TX",56,89,632
481331,Sharp Edgez Barber Institute,2021,New York,Monroe County,"Monroe County, NY",60,54,474
481340,The Salon Professional Academy-Nashville,2021,Tennessee,Davidson County,"Davidson County, TN",41,82,3900
481368,Prestige Health & Beauty Sciences Academy,2021,Florida,Miami-Dade County,"Miami-Dade County, FL",28,29,2606
